,Circle,Police Station,Event Type,Create Date/Time
1772,C1,PS2,Dispute,19-06-2021 00:29
1773,C1,PS2,Dispute,19-06-2021 02:22
1774,C1,PS2,Theft,19-06-2021 11:09
1775,C1,PS2,Domestic Violence,19-06-2021 14:12
1776,C1,PS2,Domestic Violence,19-06-2021 14:34
1777,C1,PS2,Corona,19-06-2021 14:43
1778,C1,PS2,Dispute,19-06-2021 21:26
1780,C1,PS2,Threat In Person,20-06-2021 00:13
1781,C1,PS2,Dispute,20-06-2021 00:52
1782,C1,PS2,Dispute,20-06-2021 11:16
1783,C1,PS2,Property Disputes,20-06-2021 11:23
1784,C1,PS2,Dispute,20-06-2021 12:29
1787,C1,PS2,Female Sexual Harrassment,20-06-2021 14:15
1788,C1,PS2,Corona,20-06-2021 14:26
1789,C1,PS2,Property Disputes,20-06-2021 14:45
1790,C1,PS2,Threat In Person,20-06-2021 18:27
1791,C1,PS2,Threat In Person,20-06-2021 21:59
1792,C1,PS2,Threat In Person,20-06-2021 23:59
1793,C1,PS2,Encroachment,21-06-2021 15:48
1794,C1,PS2,Dispute,21-06-2021 17:03
1795,C1,PS2,Dispute,21-06-2021 17:50
1796,C1,PS2,Information Against Police,21-06-2021 20:09
1797,C1,PS2,Domestic Violence,21-06-2021 21:13
1798,C1,PS2,Threat In Person,21-06-2021 22:17
1799,C1,PS2,Property Disputes,21-06-2021 22:30
1800,C1,PS2,Dispute,21-06-2021 22:46
1801,C1,PS2,Property Disputes,21-06-2021 22:51
1802,C1,PS2,Threat In Person,21-06-2021 23:40
1803,C1,PS2,Threat In Person,21-06-2021 23:42
1804,C1,PS2,Dispute,21-06-2021 23:58
1805,C1,PS2,Dispute,22-06-2021 01:03
1806,C1,PS2,Threat In Person,22-06-2021 01:10
1807,C1,PS2,Threat In Person,22-06-2021 01:19
1808,C1,PS2,Missing,22-06-2021 01:34
1809,C1,PS2,Property Disputes,22-06-2021 02:27
1810,C1,PS2,Threat In Person,22-06-2021 02:59
1811,C1,PS2,Property Disputes,22-06-2021 03:06
1812,C1,PS2,Threat In Person,22-06-2021 03:21
1813,C1,PS2,Domestic Violence,22-06-2021 03:43
1814,C1,PS2,Threat In Person,22-06-2021 03:53
1815,C1,PS2,Threat In Person,22-06-2021 04:32
1816,C1,PS2,Property Disputes,22-06-2021 04:33
1817,C1,PS2,Cyber Crimes,22-06-2021 11:44
1818,C1,PS2,Female Sexual Harrassment,22-06-2021 14:54
1819,C1,PS2,Missing,22-06-2021 15:25
1820,C1,PS2,Medium Fire,22-06-2021 23:40
1821,C1,PS2,Threat In Person,22-06-2021 23:41
1822,C1,PS2,Domestic Violence,23-06-2021 00:02
1823,C1,PS2,Property Disputes,23-06-2021 08:31
1824,C1,PS2,Dispute,23-06-2021 13:30
1825,C1,PS2,Cyber Crimes,23-06-2021 16:06
1826,C1,PS2,Dispute,23-06-2021 16:47
1827,C1,PS2,Sos,23-06-2021 17:44
1828,C1,PS2,Dispute,23-06-2021 17:47
1829,C1,PS2,Dispute,23-06-2021 17:48
1830,C1,PS2,Dispute,23-06-2021 18:57
1831,C1,PS2,Robbery,23-06-2021 21:19
1832,C1,PS2,Domestic Violence,23-06-2021 21:22
1833,C1,PS2,Threat In Person,23-06-2021 21:40
1834,C1,PS2,Corona,23-06-2021 22:27
1835,C1,PS2,Dispute,23-06-2021 22:56
1837,C1,PS2,Domestic Violence,23-06-2021 23:38
1838,C1,PS2,Dispute,24-06-2021 00:02
1839,C1,PS2,Information Against Police,24-06-2021 00:49
1840,C1,PS2,Differently Abled People,24-06-2021 01:26
1841,C1,PS2,Property Disputes,24-06-2021 09:22
1842,C1,PS2,Dispute,24-06-2021 09:32
1843,C1,PS2,Dispute,24-06-2021 10:40
1844,C1,PS2,Dispute,24-06-2021 10:44
1845,C1,PS2,Domestic Violence,24-06-2021 13:47
1846,C1,PS2,Crime On Phone Mobile Social Media Internet,24-06-2021 14:25
1847,C1,PS2,Theft,24-06-2021 19:46
1848,C1,PS2,Theft,24-06-2021 22:47
1849,C1,PS2,Threat In Person,24-06-2021 23:12
1850,C1,PS2,Domestic Violence,24-06-2021 23:21
1851,C1,PS2,Threat In Person,25-06-2021 01:38
1852,C1,PS2,Crime On Phone Mobile Social Media Internet,25-06-2021 01:58
1855,C1,PS2,Theft,25-06-2021 04:41
1856,C1,PS2,Dispute,25-06-2021 06:56
1857,C1,PS2,Dispute,25-06-2021 09:02
1858,C1,PS2,Dispute,25-06-2021 11:33
1859,C1,PS2,Attempted Murder,25-06-2021 12:18
1860,C1,PS2,Dispute,25-06-2021 13:23
1861,C1,PS2,Dispute,25-06-2021 16:07
1862,C1,PS2,Dispute,25-06-2021 17:18
1863,C1,PS2,Property Disputes,25-06-2021 17:36
1864,C1,PS2,Threat In Person,25-06-2021 20:26
1865,C1,PS2,Dispute,25-06-2021 20:38
1866,C1,PS2,Domestic Violence,25-06-2021 21:08
1867,C1,PS2,Cyber Crimes,25-06-2021 22:58
1868,C1,PS2,Information Against Police,26-06-2021 00:17
1869,C1,PS2,Information Against Police,26-06-2021 00:22
1870,C1,PS2,Missing,26-06-2021 00:23
1871,C1,PS2,Dispute,26-06-2021 01:19
1872,C1,PS2,Dispute,26-06-2021 02:43
1873,C1,PS2,Domestic Violence,26-06-2021 04:12
1874,C1,PS2,Domestic Violence,26-06-2021 14:00
1875,C1,PS2,Dispute,26-06-2021 14:18
1876,C1,PS2,Domestic Violence,26-06-2021 14:56
1877,C1,PS2,Threat In Person,26-06-2021 15:16
1878,C1,PS2,Dispute,26-06-2021 15:26
1879,C1,PS2,Property Disputes,26-06-2021 16:27
1880,C1,PS2,Dispute,26-06-2021 17:45
1881,C1,PS2,Female Harrassment,26-06-2021 18:38
1882,C1,PS2,Threat In Person,26-06-2021 18:52
1883,C1,PS2,Threat In Person,26-06-2021 18:54
1884,C1,PS2,Dispute,26-06-2021 18:58
1885,C1,PS2,Domestic Violence,26-06-2021 20:33
1886,C1,PS2,Domestic Violence,26-06-2021 23:46
1888,C1,PS2,Threat In Person,27-06-2021 02:06
1889,C1,PS2,Threat In Person,27-06-2021 07:05
1890,C1,PS2,Animals Related,27-06-2021 07:21
1892,C1,PS2,Dispute,27-06-2021 10:12
1893,C1,PS2,Dispute,27-06-2021 10:13
1894,C1,PS2,Dispute,27-06-2021 11:01
1895,C1,PS2,Threat In Person,27-06-2021 11:07
1896,C1,PS2,Dispute,27-06-2021 11:07
1897,C1,PS2,Information Against Police,27-06-2021 11:18
1899,C1,PS2,Property Disputes,27-06-2021 12:15
1901,C1,PS2,Information Against Police,27-06-2021 14:53
1902,C1,PS2,Threat In Person,27-06-2021 17:31
1903,C1,PS2,Robbery,27-06-2021 17:44
1904,C1,PS2,Dispute,27-06-2021 18:10
1905,C1,PS2,Corona,27-06-2021 18:58
1907,C1,PS2,Dispute,27-06-2021 19:33
1908,C1,PS2,Dispute,27-06-2021 19:47
1909,C1,PS2,Dispute,27-06-2021 20:10
1910,C1,PS2,Dispute,27-06-2021 20:19
1911,C1,PS2,Domestic Violence,27-06-2021 20:43
1912,C1,PS2,Robbery,27-06-2021 21:12
1913,C1,PS2,Threat In Person,27-06-2021 21:34
1914,C1,PS2,Child Crime,27-06-2021 22:05
1915,C1,PS2,Suspicious Person Information,27-06-2021 22:25
1917,C1,PS2,Theft,28-06-2021 00:04
1918,C1,PS2,Theft,28-06-2021 00:31
1919,C1,PS2,Dispute,28-06-2021 12:13
1920,C1,PS2,Medium Fire,28-06-2021 14:35
1921,C1,PS2,Sos,28-06-2021 18:42
1922,C1,PS2,Dispute,28-06-2021 21:25
1923,C1,PS2,Attempted Murder,28-06-2021 22:34
1924,C1,PS2,Domestic Violence,29-06-2021 01:39
1925,C1,PS2,Domestic Violence,29-06-2021 01:41
1926,C1,PS2,Theft,29-06-2021 01:54
1927,C1,PS2,Theft,29-06-2021 04:33
1928,C1,PS2,Dispute,29-06-2021 08:47
1929,C1,PS2,Domestic Violence,29-06-2021 09:08
1930,C1,PS2,Threat In Person,29-06-2021 09:50
1933,C1,PS2,Traffic Jam,29-06-2021 17:00
1934,C1,PS2,Robbery,29-06-2021 17:54
1935,C1,PS2,Crime On Phone Mobile Social Media Internet,29-06-2021 21:04
1936,C1,PS2,Dispute,29-06-2021 21:20
1938,C1,PS2,Threat In Person,29-06-2021 22:13
1939,C1,PS2,Theft,29-06-2021 22:14
1940,C1,PS2,Female Harrassment,29-06-2021 23:28
1941,C1,PS2,Robbery,30-06-2021 02:29
1942,C1,PS2,Female Sexual Harrassment,30-06-2021 04:18
1943,C1,PS2,Dispute,30-06-2021 11:33
1944,C1,PS2,Missing,30-06-2021 14:03
1945,C1,PS2,Dispute,30-06-2021 15:14
1946,C1,PS2,Theft,30-06-2021 16:15
1947,C1,PS2,Dispute,30-06-2021 16:34
1948,C1,PS2,Dispute,30-06-2021 17:06
1949,C1,PS2,Dispute,30-06-2021 18:31
1950,C1,PS2,Robbery,30-06-2021 21:11
1951,C1,PS2,Child Crime,30-06-2021 21:24
1952,C1,PS2,Dispute,30-06-2021 22:02
1953,C1,PS2,Female Harrassment,30-06-2021 22:28
1954,C1,PS2,Domestic Violence,30-06-2021 22:36
1955,C1,PS2,Crime On Phone Mobile Social Media Internet,30-06-2021 22:47
1956,C1,PS2,Information Against Police,30-06-2021 22:49
1957,C1,PS2,Medium Fire,30-06-2021 23:19
1958,C1,PS2,Threat In Person,30-06-2021 23:28
1959,C2,PS3,Domestic Violence,01-04-2021 00:10
1960,C2,PS3,Threat In Person,01-04-2021 01:05
1962,C2,PS3,Dispute,01-04-2021 07:37
1963,C2,PS3,Dispute,01-04-2021 07:46
1964,C2,PS3,Information Against Police,01-04-2021 08:00
1965,C2,PS3,Threat In Person,01-04-2021 08:02
1966,C2,PS3,Dispute,01-04-2021 09:24
1967,C2,PS3,Information Against Police,01-04-2021 09:24
1968,C2,PS3,Domestic Violence,01-04-2021 09:53
1969,C2,PS3,Dispute,01-04-2021 09:54
1970,C2,PS3,Threat In Person,01-04-2021 10:36
1971,C2,PS3,Missing,01-04-2021 11:09
1972,C2,PS3,Medium Fire,01-04-2021 11:35
1973,C2,PS3,Dispute,01-04-2021 11:52
1974,C2,PS3,Missing,01-04-2021 12:23
1975,C2,PS3,Dispute,01-04-2021 12:44
1976,C2,PS3,Dispute,01-04-2021 12:45
1977,C2,PS3,Missing,01-04-2021 13:27
1978,C2,PS3,Domestic Violence,01-04-2021 14:53
1979,C2,PS3,Domestic Violence,01-04-2021 15:25
1980,C2,PS3,Small Fire,01-04-2021 16:09
1981,C2,PS3,Theft,01-04-2021 16:15
1984,C2,PS3,Corona,01-04-2021 20:47
1985,C2,PS3,Dispute,01-04-2021 20:48
1986,C2,PS3,Threat In Person,01-04-2021 21:40
1987,C2,PS3,Theft,01-04-2021 21:48
1989,C2,PS3,Domestic Violence,01-04-2021 23:06
1990,C2,PS3,Dispute,01-04-2021 23:56
1991,C2,PS3,Dispute,02-04-2021 00:02
1992,C2,PS3,Dispute,02-04-2021 01:20
1993,C2,PS3,Kidnap,02-04-2021 02:08
1994,C2,PS3,Dispute,02-04-2021 06:22
1995,C2,PS3,Theft,02-04-2021 06:36
1996,C2,PS3,Theft,02-04-2021 08:16
1997,C2,PS3,Dispute,02-04-2021 08:40
1998,C2,PS3,Domestic Violence,02-04-2021 09:51
1999,C2,PS3,Dispute,02-04-2021 13:31
2000,C2,PS3,Information Against Police,02-04-2021 13:49
2001,C2,PS3,Corona,02-04-2021 14:08
2002,C2,PS3,Property Disputes,02-04-2021 14:41
2003,C2,PS3,Property Disputes,02-04-2021 14:52
2004,C2,PS3,Missing,02-04-2021 15:17
2005,C2,PS3,Dispute,02-04-2021 15:47
2007,C2,PS3,Dispute,02-04-2021 17:54
2008,C2,PS3,Dispute,02-04-2021 18:17
2009,C2,PS3,Domestic Violence,02-04-2021 18:31
2010,C2,PS3,Dispute,02-04-2021 18:36
2012,C2,PS3,Dispute,02-04-2021 18:42
2013,C2,PS3,Kidnap,02-04-2021 19:23
2014,C2,PS3,Domestic Violence,02-04-2021 19:56
2015,C2,PS3,Corona,02-04-2021 20:04
2016,C2,PS3,Missing,02-04-2021 20:31
2018,C2,PS3,Missing,02-04-2021 21:10
2019,C2,PS3,Crime On Phone Mobile Social Media Internet,02-04-2021 22:07
2020,C2,PS3,Domestic Violence,02-04-2021 22:58
2021,C2,PS3,Domestic Violence,02-04-2021 23:17
2022,C2,PS3,Dispute,03-04-2021 05:43
2023,C2,PS3,Theft,03-04-2021 10:25
2024,C2,PS3,Missing,03-04-2021 10:29
2025,C2,PS3,Crime On Phone Mobile Social Media Internet,03-04-2021 11:34
2026,C2,PS3,Theft,03-04-2021 11:45
2027,C2,PS3,Domestic Violence,03-04-2021 11:56
2028,C2,PS3,Dispute,03-04-2021 13:22
2029,C2,PS3,Property Disputes,03-04-2021 13:33
2030,C2,PS3,Domestic Violence,03-04-2021 15:07
2031,C2,PS3,Domestic Violence,03-04-2021 16:41
2032,C2,PS3,Dispute,03-04-2021 16:43
2033,C2,PS3,Property Disputes,03-04-2021 17:01
2034,C2,PS3,Information Against Police,03-04-2021 17:07
2035,C2,PS3,Dispute,03-04-2021 17:48
2036,C2,PS3,Theft,03-04-2021 18:20
2037,C2,PS3,Dispute,03-04-2021 18:24
2038,C2,PS3,Threat In Person,03-04-2021 18:43
2039,C2,PS3,Crime On Phone Mobile Social Media Internet,03-04-2021 19:07
2040,C2,PS3,Dispute,03-04-2021 22:54
2041,C2,PS3,Dispute,03-04-2021 23:35
2042,C2,PS3,Theft,03-04-2021 23:55
2043,C2,PS3,Animals Related,04-04-2021 00:04
2045,C2,PS3,Missing,04-04-2021 00:46
2046,C2,PS3,Missing,04-04-2021 01:41
2047,C2,PS3,Property Disputes,04-04-2021 10:14
2048,C2,PS3,Missing,04-04-2021 10:18
2049,C2,PS3,Information Against Police,04-04-2021 10:19
2050,C2,PS3,Property Disputes,04-04-2021 10:34
2051,C2,PS3,Missing,04-04-2021 10:50
2052,C2,PS3,Missing,04-04-2021 10:56
2053,C2,PS3,Corona,04-04-2021 11:46
2054,C2,PS3,Dispute,04-04-2021 11:58
2055,C2,PS3,Dispute,04-04-2021 12:03
2056,C2,PS3,Dispute,04-04-2021 12:31
2057,C2,PS3,Encroachment,04-04-2021 13:06
2058,C2,PS3,Animals Related,04-04-2021 13:48
2059,C2,PS3,Threat In Person,04-04-2021 14:15
2060,C2,PS3,Dispute,04-04-2021 16:20
2061,C2,PS3,Dispute,04-04-2021 16:23
2062,C2,PS3,Domestic Violence,04-04-2021 16:33
2063,C2,PS3,Theft,04-04-2021 17:07
2064,C2,PS3,Domestic Violence,04-04-2021 17:27
2065,C2,PS3,Encroachment,04-04-2021 18:19
2066,C2,PS3,Female Sexual Harrassment,04-04-2021 19:06
2067,C2,PS3,Theft,04-04-2021 19:11
2068,C2,PS3,Theft,04-04-2021 19:29
2069,C2,PS3,Information Against Police,04-04-2021 20:16
2070,C2,PS3,Theft,04-04-2021 22:18
2071,C2,PS3,Dispute,04-04-2021 22:19
2072,C2,PS3,Information Against Police,04-04-2021 22:40
2073,C2,PS3,Domestic Violence,04-04-2021 22:40
2074,C2,PS3,Domestic Violence,04-04-2021 22:58
2075,C2,PS3,Information Against Police,04-04-2021 23:02
2076,C2,PS3,Threat In Person,04-04-2021 23:08
2077,C2,PS3,Domestic Violence,04-04-2021 23:31
2078,C2,PS3,Sos,04-04-2021 23:57
2079,C2,PS3,Excise Act Offenses,05-04-2021 00:29
2080,C2,PS3,Excise Act Offenses,05-04-2021 00:29
2081,C2,PS3,Dacoity,05-04-2021 04:49
2083,C2,PS3,Dispute,05-04-2021 11:05
2084,C2,PS3,Dispute,05-04-2021 11:29
2085,C2,PS3,Encroachment,05-04-2021 11:30
2086,C2,PS3,Property Disputes,05-04-2021 11:45
2087,C2,PS3,Traffic Jam,05-04-2021 12:56
2088,C2,PS3,Dispute,05-04-2021 13:01
2089,C2,PS3,Dispute,05-04-2021 13:01
2090,C2,PS3,Dispute,05-04-2021 13:14
2091,C2,PS3,Traffic Jam,05-04-2021 13:58
2092,C2,PS3,Traffic Jam,05-04-2021 14:02
2093,C2,PS3,Traffic Jam,05-04-2021 14:05
2095,C2,PS3,Dispute,05-04-2021 15:33
2096,C2,PS3,Traffic Jam,05-04-2021 15:57
2097,C2,PS3,Traffic Jam,05-04-2021 16:36
2098,C2,PS3,Traffic Jam,05-04-2021 17:09
2099,C2,PS3,Traffic Jam,05-04-2021 17:41
2100,C2,PS3,Traffic Jam,05-04-2021 17:45
2101,C2,PS3,Traffic Jam,05-04-2021 17:58
2103,C2,PS3,Dispute,05-04-2021 19:37
2104,C2,PS3,Threat In Person,05-04-2021 20:38
2105,C2,PS3,Property Disputes,05-04-2021 20:39
2106,C2,PS3,Domestic Violence,05-04-2021 22:05
2107,C2,PS3,Dispute,05-04-2021 22:07
2108,C2,PS3,Dispute,05-04-2021 22:48
2109,C2,PS3,Theft,05-04-2021 23:02
2110,C2,PS3,Theft,05-04-2021 23:42
2111,C2,PS3,Dispute,05-04-2021 23:53
2113,C2,PS3,Dispute,06-04-2021 02:14
2114,C2,PS3,Dispute,06-04-2021 07:41
2115,C2,PS3,Dispute,06-04-2021 07:51
2116,C2,PS3,Threat On Phone Email Social Media,06-04-2021 08:56
2117,C2,PS3,Property Disputes,06-04-2021 09:12
2118,C2,PS3,Corona,06-04-2021 10:12
2119,C2,PS3,Domestic Violence,06-04-2021 10:31
2120,C2,PS3,Dispute,06-04-2021 10:41
2121,C2,PS3,Information Against Police,06-04-2021 10:43
2122,C2,PS3,Encroachment,06-04-2021 11:22
2123,C2,PS3,Medium Fire,06-04-2021 11:34
2124,C2,PS3,Medium Fire,06-04-2021 11:36
2125,C2,PS3,Medium Fire,06-04-2021 11:36
2126,C2,PS3,Medium Fire,06-04-2021 11:38
2127,C2,PS3,Encroachment,06-04-2021 11:40
2128,C2,PS3,Medium Fire,06-04-2021 11:50
2129,C2,PS3,Domestic Violence,06-04-2021 11:55
2130,C2,PS3,Theft,06-04-2021 13:22
2131,C2,PS3,Dispute,06-04-2021 13:31
2132,C2,PS3,Dispute,06-04-2021 13:47
2133,C2,PS3,Information Against Police,06-04-2021 14:52
2134,C2,PS3,Domestic Violence,06-04-2021 14:54
2135,C2,PS3,Dispute,06-04-2021 15:27
2136,C2,PS3,Property Disputes,06-04-2021 17:25
2137,C2,PS3,Dispute,06-04-2021 17:43
2138,C2,PS3,Domestic Violence,06-04-2021 18:02
2139,C2,PS3,Theft,06-04-2021 18:29
2140,C2,PS3,Dispute,06-04-2021 19:37
2141,C2,PS3,Theft,06-04-2021 19:50
2142,C2,PS3,Domestic Violence,06-04-2021 21:02
2143,C2,PS3,Threat In Person,06-04-2021 21:11
2144,C2,PS3,Threat In Person,06-04-2021 21:34
2145,C2,PS3,Dispute,06-04-2021 21:41
2146,C2,PS3,Information Against Police,06-04-2021 22:16
2147,C2,PS3,Domestic Violence,06-04-2021 22:39
2148,C2,PS3,Theft,06-04-2021 23:07
2149,C2,PS3,Theft,06-04-2021 23:13
2150,C2,PS3,Threat In Person,06-04-2021 23:27
2151,C2,PS3,Domestic Violence,06-04-2021 23:28
2152,C2,PS3,Domestic Violence,06-04-2021 23:30
2154,C2,PS3,Domestic Violence,07-04-2021 00:45
2155,C2,PS3,Dispute,07-04-2021 07:50
2156,C2,PS3,Dispute,07-04-2021 08:46
2157,C2,PS3,Encroachment,07-04-2021 09:49
2158,C2,PS3,Dispute,07-04-2021 11:23
2159,C2,PS3,Dispute,07-04-2021 11:59
2160,C2,PS3,Dispute,07-04-2021 12:45
2161,C2,PS3,Dispute,07-04-2021 12:55
2162,C2,PS3,Domestic Violence,07-04-2021 13:02
2163,C2,PS3,Theft,07-04-2021 13:59
2164,C2,PS3,Dispute,07-04-2021 14:05
2165,C2,PS3,Threat In Person,07-04-2021 14:33
2166,C2,PS3,Property Disputes,07-04-2021 16:44
2167,C2,PS3,Threat In Person,07-04-2021 16:57
2168,C2,PS3,Dispute,07-04-2021 17:03
2170,C2,PS3,Pick Pocket,07-04-2021 17:58
2171,C2,PS3,Robbery,07-04-2021 18:04
2172,C2,PS3,Dispute,07-04-2021 18:12
2173,C2,PS3,Dispute,07-04-2021 18:49
2174,C2,PS3,Dispute,07-04-2021 19:20
2175,C2,PS3,Female Sexual Harrassment,07-04-2021 20:18
2176,C2,PS3,Threat In Person,07-04-2021 21:23
2177,C2,PS3,Domestic Violence,07-04-2021 21:46
2178,C2,PS3,Theft,07-04-2021 21:50
2179,C2,PS3,Dispute,07-04-2021 22:01
2180,C2,PS3,Dispute,07-04-2021 22:10
2181,C2,PS3,Animals Related,07-04-2021 22:18
2182,C2,PS3,Dispute,07-04-2021 22:20
2183,C2,PS3,Dispute,07-04-2021 22:30
2184,C2,PS3,Threat In Person,07-04-2021 22:45
2185,C2,PS3,Dispute,07-04-2021 23:03
2186,C2,PS3,Threat In Person,07-04-2021 23:07
2187,C2,PS3,Female Sexual Harrassment,07-04-2021 23:08
2188,C2,PS3,Female Sexual Harrassment,07-04-2021 23:08
2189,C2,PS3,Crime On Phone Mobile Social Media Internet,07-04-2021 23:53
2191,C2,PS3,Threat In Person,08-04-2021 00:55
2192,C2,PS3,Dispute,08-04-2021 03:08
2193,C2,PS3,Domestic Violence,08-04-2021 06:58
2194,C2,PS3,Domestic Violence,08-04-2021 07:56
2195,C2,PS3,Information Against Police,08-04-2021 09:15
2196,C2,PS3,Suspicious Person Information,08-04-2021 09:50
2197,C2,PS3,Encroachment,08-04-2021 10:33
2198,C2,PS3,Encroachment,08-04-2021 12:07
2199,C2,PS3,Property Disputes,08-04-2021 13:07
2200,C2,PS3,Property Disputes,08-04-2021 13:37
2201,C2,PS3,Threat In Person,08-04-2021 15:48
2202,C2,PS3,Missing,08-04-2021 15:49
2203,C2,PS3,Corona,08-04-2021 16:02
2204,C2,PS3,Threat In Person,08-04-2021 16:54
2205,C2,PS3,Dispute,08-04-2021 17:03
2206,C2,PS3,Dispute,08-04-2021 17:03
2207,C2,PS3,Dispute,08-04-2021 17:25
2208,C2,PS3,Suspicious Person Information,08-04-2021 17:41
2209,C2,PS3,Dispute,08-04-2021 20:03
2210,C2,PS3,Crime On Phone Mobile Social Media Internet,08-04-2021 21:05
2211,C2,PS3,Dispute,08-04-2021 21:11
2212,C2,PS3,Dispute,08-04-2021 21:36
2213,C2,PS3,Threat In Person,08-04-2021 21:52
2214,C2,PS3,Threat In Person,08-04-2021 22:17
2215,C2,PS3,Dispute,08-04-2021 22:32
2216,C2,PS3,Domestic Violence,08-04-2021 22:32
2217,C2,PS3,Threat In Person,08-04-2021 22:35
2218,C2,PS3,Domestic Violence,08-04-2021 22:37
2219,C2,PS3,Theft,08-04-2021 22:56
2220,C2,PS3,Domestic Violence,08-04-2021 22:57
2221,C2,PS3,Theft,08-04-2021 23:09
2222,C2,PS3,Corona,09-04-2021 00:27
2223,C2,PS3,Attempted Murder,09-04-2021 00:35
2224,C2,PS3,Dispute,09-04-2021 03:10
2225,C2,PS3,Domestic Violence,09-04-2021 08:21
2227,C2,PS3,Corona,09-04-2021 11:15
2228,C2,PS3,Dispute,09-04-2021 11:31
2229,C2,PS3,Dispute,09-04-2021 13:16
2230,C2,PS3,Dispute,09-04-2021 16:03
2231,C2,PS3,Dispute,09-04-2021 16:11
2232,C2,PS3,Female Sexual Harrassment,09-04-2021 16:40
2233,C2,PS3,Sos,09-04-2021 18:08
2234,C2,PS3,Domestic Violence,09-04-2021 18:45
2235,C2,PS3,Suicide,09-04-2021 19:19
2236,C2,PS3,Suicide,09-04-2021 19:20
2237,C2,PS3,Robbery,09-04-2021 20:28
2238,C2,PS3,Dispute,09-04-2021 20:30
2239,C2,PS3,Dispute,09-04-2021 20:42
2240,C2,PS3,Threat In Person,09-04-2021 21:12
2241,C2,PS3,Corona,09-04-2021 21:17
2242,C2,PS3,Theft,09-04-2021 22:57
2243,C2,PS3,Dispute,09-04-2021 23:34
2244,C2,PS3,Dispute,10-04-2021 00:10
2245,C2,PS3,Dispute,10-04-2021 07:06
2247,C2,PS3,Property Disputes,10-04-2021 09:36
2248,C2,PS3,Dispute,10-04-2021 10:42
2249,C2,PS3,Dispute,10-04-2021 11:12
2250,C2,PS3,Dispute,10-04-2021 12:19
2251,C2,PS3,Theft,10-04-2021 13:09
2252,C2,PS3,Dispute,10-04-2021 14:44
2253,C2,PS3,Property Disputes,10-04-2021 14:44
2254,C2,PS3,Threat In Person,10-04-2021 15:00
2255,C2,PS3,Information Against Police,10-04-2021 15:50
2256,C2,PS3,Dispute,10-04-2021 16:12
2257,C2,PS3,Threat In Person,10-04-2021 16:34
2258,C2,PS3,Theft,10-04-2021 17:10
2259,C2,PS3,Dispute,10-04-2021 17:38
2261,C2,PS3,Dispute,10-04-2021 18:19
2262,C2,PS3,Threat In Person,10-04-2021 18:20
2263,C2,PS3,Threat In Person,10-04-2021 18:43
2264,C2,PS3,Dispute,10-04-2021 20:11
2265,C2,PS3,Robbery,10-04-2021 20:25
2266,C2,PS3,Robbery,10-04-2021 20:33
2268,C2,PS3,Dispute,10-04-2021 21:09
2269,C2,PS3,Theft,10-04-2021 21:25
2270,C2,PS3,Threat In Person,10-04-2021 21:26
2271,C2,PS3,Dispute,10-04-2021 21:47
2272,C2,PS3,Dispute,10-04-2021 22:03
2273,C2,PS3,Dispute,10-04-2021 22:05
2274,C2,PS3,Domestic Violence,10-04-2021 22:28
2275,C2,PS3,Dispute,11-04-2021 03:43
2276,C2,PS3,Property Disputes,11-04-2021 08:50
2277,C2,PS3,Robbery,11-04-2021 09:20
2278,C2,PS3,Domestic Violence,11-04-2021 09:24
2279,C2,PS3,Dispute,11-04-2021 09:42
2282,C2,PS3,Missing,11-04-2021 15:34
2283,C2,PS3,Information Against Police,11-04-2021 15:38
2284,C2,PS3,Dispute,11-04-2021 15:49
2285,C2,PS3,Dacoity,11-04-2021 16:39
2286,C2,PS3,Theft,11-04-2021 17:31
2287,C2,PS3,Cyber Crimes,11-04-2021 19:01
2289,C2,PS3,Theft,11-04-2021 19:41
2290,C2,PS3,Threat In Person,11-04-2021 19:47
2291,C2,PS3,Domestic Violence,11-04-2021 20:13
2293,C2,PS3,Threat In Person,11-04-2021 20:23
2294,C2,PS3,Domestic Violence,11-04-2021 20:36
2296,C2,PS3,Threat In Person,11-04-2021 20:58
2297,C2,PS3,Threat In Person,11-04-2021 21:06
2298,C2,PS3,Dispute,11-04-2021 21:11
2299,C2,PS3,Theft,11-04-2021 21:50
2300,C2,PS3,Dispute,11-04-2021 22:17
2301,C2,PS3,Threat In Person,11-04-2021 22:40
2302,C2,PS3,Dispute,11-04-2021 22:49
2303,C2,PS3,Crime On Phone Mobile Social Media Internet,11-04-2021 23:24
2304,C2,PS3,Illegal Mining,11-04-2021 23:40
2305,C2,PS3,Dispute,12-04-2021 05:04
2306,C2,PS3,Domestic Violence,12-04-2021 07:02
2307,C2,PS3,Theft,12-04-2021 08:59
2308,C2,PS3,Domestic Violence,12-04-2021 09:22
2309,C2,PS3,Dispute,12-04-2021 10:28
2310,C2,PS3,Corona,12-04-2021 11:05
2312,C2,PS3,Property Disputes,12-04-2021 12:29
2313,C2,PS3,Domestic Violence,12-04-2021 13:13
2315,C2,PS3,Dispute,12-04-2021 13:39
2316,C2,PS3,Dispute,12-04-2021 14:38
2317,C2,PS3,Dispute,12-04-2021 17:08
2318,C2,PS3,Dispute,12-04-2021 18:13
2319,C2,PS3,Dispute,12-04-2021 19:06
2320,C2,PS3,Corona,12-04-2021 19:28
2321,C2,PS3,Property Disputes,12-04-2021 20:01
2322,C2,PS3,Dispute,12-04-2021 20:20
2323,C2,PS3,Dispute,12-04-2021 20:37
