Circle,Police Station,Event Type,Create Date/Time
C2,PS3,Dispute,20-05-2021 04:20
C2,PS3,Dispute,20-05-2021 08:10
C2,PS3,Excise Act Offenses,20-05-2021 08:59
C2,PS3,Theft,20-05-2021 09:06
C2,PS3,Property Disputes,20-05-2021 09:58
C2,PS3,Dispute,20-05-2021 10:22
C2,PS3,Dispute,20-05-2021 12:06
C2,PS3,Dispute,20-05-2021 15:00
C2,PS3,Dispute,20-05-2021 15:12
C2,PS3,Dispute,20-05-2021 15:38
C2,PS3,Gambling,20-05-2021 15:53
C2,PS3,Threat In Person,20-05-2021 16:47
C2,PS3,Ndps Act Offenses,20-05-2021 17:20
C2,PS3,Dispute,20-05-2021 17:52
C2,PS3,Dispute,20-05-2021 18:55
C2,PS3,Dispute,20-05-2021 19:01
C2,PS3,Dispute,20-05-2021 19:35
C2,PS3,Threat In Person,20-05-2021 20:02
C2,PS3,Dispute,20-05-2021 20:53
C2,PS3,Dispute,20-05-2021 21:49
C2,PS3,Domestic Violence,20-05-2021 22:41
C2,PS3,Domestic Violence,20-05-2021 22:44
C2,PS3,Domestic Violence,20-05-2021 22:52
C2,PS3,Dispute,20-05-2021 23:02
C2,PS3,Threat In Person,21-05-2021 03:17
C2,PS3,Domestic Violence,21-05-2021 13:16
C2,PS3,Dispute,21-05-2021 13:23
C2,PS3,Domestic Violence,21-05-2021 13:54
C2,PS3,Animals Related,21-05-2021 15:05
C2,PS3,Domestic Violence,21-05-2021 15:43
C2,PS3,Crime On Phone Mobile Social Media Internet,21-05-2021 16:18
C2,PS3,Dispute,21-05-2021 16:48
C2,PS3,Female Harrassment,21-05-2021 16:52
C2,PS3,Dispute,21-05-2021 17:58
C2,PS3,Attempted Murder,21-05-2021 18:23
C2,PS3,Dispute,21-05-2021 19:09
C2,PS3,Missing,21-05-2021 19:27
C2,PS3,Theft,21-05-2021 19:34
C2,PS3,Domestic Violence,21-05-2021 20:39
C2,PS3,Crime On Phone Mobile Social Media Internet,21-05-2021 21:12
C2,PS3,Domestic Violence,21-05-2021 21:25
C2,PS3,Domestic Violence,21-05-2021 21:39
C2,PS3,Dispute,21-05-2021 22:27
C2,PS3,Threat In Person,21-05-2021 22:35
C2,PS3,Dispute,21-05-2021 22:40
C2,PS3,Domestic Violence,21-05-2021 22:46
C2,PS3,Information Against Police,21-05-2021 22:48
C2,PS3,Pollution,21-05-2021 23:03
C2,PS3,Crime On Phone Mobile Social Media Internet,21-05-2021 23:06
C2,PS3,Information Against Police,21-05-2021 23:11
C2,PS3,Female Harrassment,21-05-2021 23:18
C2,PS3,Missing,21-05-2021 23:22
C2,PS3,Domestic Violence,21-05-2021 23:52
C2,PS3,Dispute,22-05-2021 04:18
C2,PS3,Threat In Person,22-05-2021 08:20
C2,PS3,Property Disputes,22-05-2021 10:35
C2,PS3,Domestic Violence,22-05-2021 13:59
C2,PS3,Threat In Person,22-05-2021 14:23
C2,PS3,Dispute,22-05-2021 15:16
C2,PS3,Dispute,22-05-2021 15:36
C2,PS3,Domestic Violence,22-05-2021 15:56
C2,PS3,Threat In Person,22-05-2021 19:38
C2,PS3,Threat In Person,22-05-2021 20:07
C2,PS3,Dispute,22-05-2021 22:23
C2,PS3,Domestic Violence,22-05-2021 22:32
C2,PS3,Missing,22-05-2021 22:34
C2,PS3,Attempted Murder,23-05-2021 02:12
C2,PS3,Domestic Violence,23-05-2021 02:29
C2,PS3,Dispute,23-05-2021 02:29
C2,PS3,Theft,23-05-2021 08:05
C2,PS3,Dispute,23-05-2021 08:36
C2,PS3,Dispute,23-05-2021 09:11
C2,PS3,Threat In Person,23-05-2021 12:19
C2,PS3,Medium Fire,23-05-2021 14:28
C2,PS3,Theft,23-05-2021 16:33
C2,PS3,Threat In Person,23-05-2021 17:10
C2,PS3,Dispute,23-05-2021 19:18
C2,PS3,Dispute,23-05-2021 20:07
C2,PS3,Domestic Violence,23-05-2021 20:34
C2,PS3,Accident,23-05-2021 21:45
C2,PS3,Dispute,23-05-2021 21:52
C2,PS3,Dispute,23-05-2021 22:49
C2,PS3,Robbery,23-05-2021 22:56
C2,PS3,Domestic Violence,24-05-2021 00:07
C2,PS3,Domestic Violence,24-05-2021 00:22
C2,PS3,Differently Abled People,24-05-2021 09:29
C2,PS3,Dispute,24-05-2021 09:32
C2,PS3,Theft,24-05-2021 12:12
C2,PS3,Theft,24-05-2021 14:27
C2,PS3,Threat In Person,24-05-2021 16:33
C2,PS3,Animals Related,24-05-2021 17:46
C2,PS3,Dispute,24-05-2021 18:09
C2,PS3,Dispute,24-05-2021 18:58
C2,PS3,Threat In Person,24-05-2021 19:23
C2,PS3,Dispute,24-05-2021 19:39
C2,PS3,Threat In Person,24-05-2021 21:16
C2,PS3,Threat In Person,24-05-2021 23:35
C2,PS3,Domestic Violence,24-05-2021 23:40
C2,PS3,Domestic Violence,25-05-2021 01:33
C2,PS3,Threat In Person,25-05-2021 02:55
C2,PS3,Encroachment,25-05-2021 09:51
C2,PS3,Dispute,25-05-2021 11:19
C2,PS3,Threat In Person,25-05-2021 11:46
C2,PS3,Dispute,25-05-2021 11:56
C2,PS3,Dispute,25-05-2021 11:58
C2,PS3,Gambling,25-05-2021 12:05
C2,PS3,Dispute,25-05-2021 12:06
C2,PS3,Domestic Violence,25-05-2021 12:17
C2,PS3,Theft,25-05-2021 12:18
C2,PS3,Threat In Person,25-05-2021 12:24
C2,PS3,Threat In Person,25-05-2021 12:31
C2,PS3,Crime On Phone Mobile Social Media Internet,25-05-2021 13:10
C2,PS3,Dispute,25-05-2021 13:14
C2,PS3,Sos,25-05-2021 14:10
C2,PS3,Dispute,25-05-2021 15:54
C2,PS3,Dispute,25-05-2021 16:05
C2,PS3,Crime On Phone Mobile Social Media Internet,25-05-2021 16:16
C2,PS3,Dispute,25-05-2021 16:46
C2,PS3,Dispute,25-05-2021 17:17
C2,PS3,Threat In Person,25-05-2021 17:34
C2,PS3,Information Against Police,25-05-2021 17:36
C2,PS3,Crime On Phone Mobile Social Media Internet,25-05-2021 18:18
C2,PS3,Domestic Violence,25-05-2021 18:49
C2,PS3,Excise Act Offenses,25-05-2021 19:13
C2,PS3,Dispute,25-05-2021 19:47
C2,PS3,Dispute,25-05-2021 21:05
C2,PS3,Dispute,25-05-2021 21:19
C2,PS3,Threat In Person,25-05-2021 21:56
C2,PS3,Theft,25-05-2021 22:30
C2,PS3,Domestic Violence,25-05-2021 23:02
C2,PS3,Threat In Person,25-05-2021 23:07
C2,PS3,Domestic Violence,26-05-2021 01:44
C2,PS3,Theft,26-05-2021 01:56
C2,PS3,Dispute,26-05-2021 06:24
C2,PS3,Threat In Person,26-05-2021 08:07
C2,PS3,Dispute,26-05-2021 08:45
C2,PS3,Dispute,26-05-2021 11:22
C2,PS3,Theft,26-05-2021 11:36
C2,PS3,Dispute,26-05-2021 11:57
C2,PS3,Dispute,26-05-2021 12:36
C2,PS3,Threat In Person,26-05-2021 13:43
C2,PS3,Crime On Phone Mobile Social Media Internet,26-05-2021 14:55
C2,PS3,Domestic Violence,26-05-2021 15:46
C2,PS3,Dispute,26-05-2021 17:32
C2,PS3,Theft,26-05-2021 20:09
C2,PS3,Theft,26-05-2021 20:18
C2,PS3,Domestic Violence,26-05-2021 20:36
C2,PS3,Threat In Person,26-05-2021 21:23
C2,PS3,Threat In Person,26-05-2021 21:31
C2,PS3,Crime On Phone Mobile Social Media Internet,26-05-2021 21:32
C2,PS3,Dispute,26-05-2021 21:57
C2,PS3,Robbery,26-05-2021 23:05
C2,PS3,Domestic Violence,26-05-2021 23:10
C2,PS3,Threat In Person,26-05-2021 23:35
C2,PS3,Attempted Murder,27-05-2021 00:03
C2,PS3,Dispute,27-05-2021 01:38
C2,PS3,Dispute,27-05-2021 01:57
C2,PS3,Dispute,27-05-2021 06:27
C2,PS3,Dispute,27-05-2021 07:18
C2,PS3,Dispute,27-05-2021 10:27
C2,PS3,Dispute,27-05-2021 11:12
C2,PS3,Theft,27-05-2021 11:23
C2,PS3,Domestic Violence,27-05-2021 15:02
C2,PS3,Sos,27-05-2021 15:05
C2,PS3,Dispute,27-05-2021 15:17
C2,PS3,Domestic Violence,27-05-2021 15:50
C2,PS3,Dispute,27-05-2021 16:58
C2,PS3,Domestic Violence,27-05-2021 18:13
C2,PS3,Dispute,27-05-2021 18:31
C2,PS3,Dispute,27-05-2021 18:51
C2,PS3,Threat In Person,27-05-2021 19:39
C2,PS3,Cyber Crimes,27-05-2021 19:59
C2,PS3,Dispute,27-05-2021 20:06
C2,PS3,Dispute,27-05-2021 21:12
C2,PS3,Domestic Violence,27-05-2021 21:15
C2,PS3,Dispute,27-05-2021 21:17
C2,PS3,Threat In Person,27-05-2021 21:56
C2,PS3,Dispute,27-05-2021 21:57
C2,PS3,Domestic Violence,27-05-2021 22:31
C2,PS3,Domestic Violence,27-05-2021 22:56
C2,PS3,Dispute,27-05-2021 22:57
C2,PS3,Domestic Violence,27-05-2021 23:45
C2,PS3,Threat In Person,28-05-2021 04:32
C2,PS3,Dispute,28-05-2021 14:34
C2,PS3,Theft,28-05-2021 15:21
C2,PS3,Information Against Police,28-05-2021 18:11
C2,PS3,Threat In Person,28-05-2021 19:46
C2,PS3,Dispute,28-05-2021 20:10
C2,PS3,Threat In Person,28-05-2021 20:38
C2,PS3,Missing,28-05-2021 21:30
C2,PS3,Threat In Person,28-05-2021 21:48
C2,PS3,Suspicious Person Information,29-05-2021 00:44
C2,PS3,Theft,29-05-2021 01:24
C2,PS3,Domestic Violence,29-05-2021 08:59
C2,PS3,Property Disputes,29-05-2021 11:41
C2,PS3,Crime On Phone Mobile Social Media Internet,29-05-2021 13:38
C2,PS3,Robbery,29-05-2021 16:23
C2,PS3,Threat In Person,29-05-2021 16:26
C2,PS3,Cyber Crimes,29-05-2021 17:33
C2,PS3,Dispute,29-05-2021 18:32
C2,PS3,Dispute,29-05-2021 18:37
C2,PS3,Dispute,29-05-2021 18:57
C2,PS3,Robbery,29-05-2021 19:23
C2,PS3,Robbery,29-05-2021 19:45
C2,PS3,Robbery,29-05-2021 19:51
C2,PS3,Domestic Violence,29-05-2021 21:15
C2,PS3,Dispute,29-05-2021 22:48
C2,PS3,Threat In Person,29-05-2021 23:02
C2,PS3,Domestic Violence,30-05-2021 01:31
C2,PS3,Domestic Violence,30-05-2021 07:57
C2,PS3,Dispute,30-05-2021 08:46
C2,PS3,Domestic Violence,30-05-2021 10:00
C2,PS3,Domestic Violence,30-05-2021 12:12
C2,PS3,Dispute,30-05-2021 12:20
C2,PS3,Theft,30-05-2021 16:14
C2,PS3,Property Disputes,30-05-2021 16:54
C2,PS3,Domestic Violence,30-05-2021 18:24
C2,PS3,Threat In Person,30-05-2021 20:40
C2,PS3,Property Disputes,30-05-2021 21:40
C2,PS3,Threat In Person,30-05-2021 21:52
C2,PS3,Theft,30-05-2021 23:54
C2,PS3,Dispute,31-05-2021 00:49
C2,PS3,Robbery,31-05-2021 05:25
C2,PS3,Dispute,31-05-2021 09:56
C2,PS3,Dispute,31-05-2021 10:37
C2,PS3,Child Crime,31-05-2021 11:27
C2,PS3,Property Disputes,31-05-2021 11:29
C2,PS3,Domestic Violence,31-05-2021 11:30
C2,PS3,Gambling,31-05-2021 11:59
C2,PS3,Cyber Crimes,31-05-2021 12:02
C2,PS3,Dispute,31-05-2021 13:46
C2,PS3,Dispute,31-05-2021 14:21
C2,PS3,Dispute,31-05-2021 15:56
C2,PS3,Animals Related,31-05-2021 16:18
C2,PS3,Female Sexual Harrassment,31-05-2021 17:31
C2,PS3,Female Sexual Harrassment,31-05-2021 17:40
C2,PS3,Domestic Violence,31-05-2021 18:53
C2,PS3,Domestic Violence,31-05-2021 19:08
C2,PS3,Information Against Police,31-05-2021 20:07
C2,PS3,Female Harrassment,31-05-2021 20:51
C2,PS3,Dispute,31-05-2021 21:19
C2,PS3,Domestic Violence,31-05-2021 22:16
C2,PS3,Dispute,31-05-2021 22:25
C2,PS3,Dispute,31-05-2021 22:32
C2,PS3,Domestic Violence,31-05-2021 22:44
C2,PS3,Threat In Person,01-06-2021 01:30
C2,PS3,Encroachment,01-06-2021 06:24
C2,PS3,Dispute,01-06-2021 08:34
C2,PS3,Threat In Person,01-06-2021 09:53
C2,PS3,Threat In Person,01-06-2021 10:07
C2,PS3,Dispute,01-06-2021 10:23
C2,PS3,Domestic Violence,01-06-2021 11:09
C2,PS3,Threat In Person,01-06-2021 12:54
C2,PS3,Threat In Person,01-06-2021 15:15
C2,PS3,Missing,01-06-2021 15:17
C2,PS3,Dispute,01-06-2021 15:49
C2,PS3,Theft,01-06-2021 16:26
C2,PS3,Domestic Violence,01-06-2021 17:26
C2,PS3,Theft,01-06-2021 17:36
C2,PS3,Dispute,01-06-2021 17:43
C2,PS3,Theft,01-06-2021 19:02
C2,PS3,Theft,01-06-2021 19:23
C2,PS3,Cyber Crimes,01-06-2021 20:01
C2,PS3,Dispute,01-06-2021 20:19
C2,PS3,Dispute,01-06-2021 20:34
C2,PS3,Threat In Person,01-06-2021 21:33
C2,PS3,Theft,02-06-2021 03:28
C2,PS3,Dispute,02-06-2021 06:30
C2,PS3,Theft,02-06-2021 07:16
C2,PS3,Property Disputes,02-06-2021 10:05
C2,PS3,Threat In Person,02-06-2021 11:45
C2,PS3,Crime On Phone Mobile Social Media Internet,02-06-2021 12:04
C2,PS3,Theft,02-06-2021 13:12
C2,PS3,Domestic Violence,02-06-2021 14:21
C2,PS3,Threat In Person,02-06-2021 15:05
C2,PS3,Threat In Person,02-06-2021 15:09
C2,PS3,Domestic Violence,02-06-2021 16:14
C2,PS3,Information Against Police,02-06-2021 16:15
C2,PS3,Dispute,02-06-2021 17:14
C2,PS3,Sos,02-06-2021 18:48
C2,PS3,Domestic Violence,02-06-2021 18:50
C2,PS3,Dispute,02-06-2021 19:29
C2,PS3,Threat In Person,02-06-2021 19:36
C2,PS3,Threat In Person,02-06-2021 19:37
C2,PS3,Dispute,02-06-2021 19:57
C2,PS3,Personally Threat,02-06-2021 20:03
C2,PS3,Threat In Person,02-06-2021 20:17
C2,PS3,Threat In Person,02-06-2021 20:47
C2,PS3,Dispute,02-06-2021 21:01
C2,PS3,Threat In Person,02-06-2021 21:07
C2,PS3,Theft,02-06-2021 22:24
C2,PS3,Domestic Violence,02-06-2021 22:26
C2,PS3,Domestic Violence,02-06-2021 22:38
C2,PS3,Dispute,02-06-2021 22:45
C2,PS3,Dispute,02-06-2021 23:00
C2,PS3,Domestic Violence,02-06-2021 23:14
C2,PS3,Domestic Violence,03-06-2021 00:12
C2,PS3,Kidnap,03-06-2021 00:24
C2,PS3,Theft,03-06-2021 02:04
C2,PS3,Theft,03-06-2021 02:06
C2,PS3,Theft,03-06-2021 02:15
C2,PS3,Property Disputes,03-06-2021 07:49
C2,PS3,Property Disputes,03-06-2021 10:10
C2,PS3,Dispute,03-06-2021 11:04
C2,PS3,Dispute,03-06-2021 11:19
C2,PS3,Dispute,03-06-2021 11:22
C2,PS3,Dispute,03-06-2021 13:18
C2,PS3,Threat In Person,03-06-2021 13:23
C2,PS3,Theft,03-06-2021 13:55
C2,PS3,Theft,03-06-2021 14:56
C2,PS3,Threat In Person,03-06-2021 17:30
C2,PS3,Property Disputes,03-06-2021 19:21
C2,PS3,Domestic Violence,03-06-2021 19:21
C2,PS3,Domestic Violence,03-06-2021 23:19
C2,PS3,Small Fire,04-06-2021 00:52
C2,PS3,Dispute,04-06-2021 05:49
C2,PS3,Domestic Violence,04-06-2021 10:08
C2,PS3,Domestic Violence,04-06-2021 12:42
C2,PS3,Dispute,04-06-2021 13:12
C2,PS3,Threat In Person,04-06-2021 14:13
C2,PS3,Cyber Crimes,04-06-2021 14:32
C2,PS3,Dispute,04-06-2021 14:41
C2,PS3,Dispute,04-06-2021 15:47
C2,PS3,Threat In Person,04-06-2021 16:40
C2,PS3,Threat In Person,04-06-2021 17:05
C2,PS3,Property Disputes,04-06-2021 17:16
C2,PS3,Dispute,04-06-2021 17:58
C2,PS3,Dispute,04-06-2021 19:47
C2,PS3,Theft,04-06-2021 20:35
C2,PS3,Threat In Person,04-06-2021 20:51
C2,PS3,Threat In Person,04-06-2021 20:54
C2,PS3,Threat In Person,04-06-2021 21:41
C2,PS3,Dispute,04-06-2021 21:55
C2,PS3,Domestic Violence,04-06-2021 22:37
C2,PS3,Crime On Phone Mobile Social Media Internet,04-06-2021 23:02
C2,PS3,Information Against Police,04-06-2021 23:42
C2,PS3,Domestic Violence,05-06-2021 00:04
C2,PS3,Property Disputes,05-06-2021 01:07
C2,PS3,Dispute,05-06-2021 09:57
C2,PS3,Crime On Phone Mobile Social Media Internet,05-06-2021 12:52
C2,PS3,Theft,05-06-2021 16:43
C2,PS3,Theft,05-06-2021 17:24
C2,PS3,Kidnap,05-06-2021 17:39
C2,PS3,Missing,05-06-2021 17:43
C2,PS3,Domestic Violence,05-06-2021 20:54
C2,PS3,Dispute,05-06-2021 20:54
C2,PS3,Domestic Violence,05-06-2021 21:09
C2,PS3,Female Sexual Harrassment,05-06-2021 21:18
C2,PS3,Dispute,05-06-2021 21:23
C2,PS3,Dispute,05-06-2021 21:33
C2,PS3,Dispute,05-06-2021 21:37
C2,PS3,Dispute,05-06-2021 21:45
C2,PS3,Crime On Phone Mobile Social Media Internet,05-06-2021 22:12
C2,PS3,Threat In Person,05-06-2021 23:07
C2,PS3,Theft,05-06-2021 23:21
C2,PS3,Suspicious Object Information,05-06-2021 23:33
C2,PS3,Domestic Violence,06-06-2021 00:52
C2,PS3,Domestic Violence,06-06-2021 01:11
C2,PS3,Dispute,06-06-2021 05:01
C2,PS3,Theft,06-06-2021 06:55
C2,PS3,Encroachment,06-06-2021 07:03
C2,PS3,Threat In Person,06-06-2021 08:28
C2,PS3,Dispute,06-06-2021 09:19
C2,PS3,Domestic Violence,06-06-2021 09:22
C2,PS3,Robbery,06-06-2021 09:48
C2,PS3,Kidnap,06-06-2021 13:28
C2,PS3,Female Sexual Harrassment,06-06-2021 14:57
C2,PS3,Dispute,06-06-2021 17:47
C2,PS3,Dispute,06-06-2021 17:54
C2,PS3,Threat In Person,06-06-2021 18:54
C2,PS3,Threat In Person,06-06-2021 19:14
C2,PS3,Theft,06-06-2021 19:43
C2,PS3,Animals Related,06-06-2021 19:59
C2,PS3,Missing,06-06-2021 20:04
C2,PS3,Threat In Person,06-06-2021 20:11
C2,PS3,Domestic Violence,06-06-2021 20:39
C2,PS3,Threat In Person,06-06-2021 22:18
C2,PS3,Illegal Mining,06-06-2021 22:41
C2,PS3,Crime On Phone Mobile Social Media Internet,06-06-2021 22:48
C2,PS3,Dispute,06-06-2021 22:50
C2,PS3,Information Against Police,06-06-2021 22:51
C2,PS3,Dispute,06-06-2021 22:54
C2,PS3,Domestic Violence,06-06-2021 23:00
C2,PS3,Medium Fire,07-06-2021 00:29
C2,PS3,Threat In Person,07-06-2021 00:35
C2,PS3,Threat In Person,07-06-2021 00:38
C2,PS3,Dispute,07-06-2021 01:11
C2,PS3,Medium Fire,07-06-2021 10:41
C2,PS3,Dispute,07-06-2021 11:46
C2,PS3,Threat In Person,07-06-2021 12:42
C2,PS3,Threat In Person,07-06-2021 14:39
C2,PS3,Excise Act Offenses,07-06-2021 14:57
C2,PS3,Crime On Phone Mobile Social Media Internet,07-06-2021 17:45
C2,PS3,Dispute,07-06-2021 19:29
C2,PS3,Dispute,07-06-2021 19:56
C2,PS3,Threat In Person,07-06-2021 20:10
C2,PS3,Dispute,07-06-2021 21:38
C2,PS3,Domestic Violence,07-06-2021 21:45
C2,PS3,Threat In Person,07-06-2021 21:51
C2,PS3,Dispute,07-06-2021 22:13
C2,PS3,Threat In Person,07-06-2021 22:38
C2,PS3,Threat In Person,07-06-2021 23:07
C2,PS3,Dispute,07-06-2021 23:12
C2,PS3,Pollution,07-06-2021 23:42
C2,PS3,Dispute,08-06-2021 00:05
C2,PS3,Dispute,08-06-2021 00:49
C2,PS3,Crime On Phone Mobile Social Media Internet,08-06-2021 02:36
C2,PS3,Missing,08-06-2021 07:22
C2,PS3,Dispute,08-06-2021 08:44
C2,PS3,Threat In Person,08-06-2021 10:01
C2,PS3,Threat In Person,08-06-2021 10:30
C2,PS3,Domestic Violence,08-06-2021 11:16
C2,PS3,Theft,08-06-2021 11:21
C2,PS3,Domestic Violence,08-06-2021 12:18
C2,PS3,Theft,08-06-2021 13:58
C2,PS3,Dispute,08-06-2021 14:47
C2,PS3,Female Sexual Harrassment,08-06-2021 15:10
C2,PS3,Domestic Violence,08-06-2021 15:20
C2,PS3,Dispute,08-06-2021 16:31
C2,PS3,Dispute,08-06-2021 17:55
C2,PS3,Property Disputes,08-06-2021 18:24
C2,PS3,Domestic Violence,08-06-2021 19:51
C2,PS3,Encroachment,08-06-2021 20:39
C2,PS3,Threat In Person,08-06-2021 21:12
C2,PS3,Domestic Violence,08-06-2021 22:12
C2,PS3,Dispute,09-06-2021 00:14
C2,PS3,Dispute,09-06-2021 00:31
C2,PS3,Medium Fire,09-06-2021 00:34
C2,PS3,Threat In Person,09-06-2021 00:50
C2,PS3,Domestic Violence,09-06-2021 00:55
C2,PS3,Accident,09-06-2021 00:59
C2,PS3,Threat In Person,09-06-2021 01:45
C2,PS3,Sos,09-06-2021 08:19
C2,PS3,Sos,09-06-2021 08:31
C2,PS3,Theft,09-06-2021 09:01
C2,PS3,Information Against Police,09-06-2021 10:40
C2,PS3,Property Disputes,09-06-2021 10:46
C2,PS3,Theft,09-06-2021 11:14
C2,PS3,Theft,09-06-2021 11:28
C2,PS3,Theft,09-06-2021 11:54
C2,PS3,Dispute,09-06-2021 13:13
C2,PS3,Threat In Person,09-06-2021 13:36
C2,PS3,Property Disputes,09-06-2021 13:44
C2,PS3,Dispute,09-06-2021 13:54
C2,PS3,Information Against Police,09-06-2021 13:56
C2,PS3,Dispute,09-06-2021 16:30
C2,PS3,Found Deadbody,09-06-2021 19:36
C2,PS3,Domestic Violence,09-06-2021 20:33
C2,PS3,Threat In Person,09-06-2021 20:54
C2,PS3,Dispute,09-06-2021 21:05
C2,PS3,Threat In Person,09-06-2021 22:35
C2,PS3,Crime On Phone Mobile Social Media Internet,09-06-2021 22:48
C2,PS3,Crime On Phone Mobile Social Media Internet,09-06-2021 23:06
C2,PS3,Domestic Violence,10-06-2021 00:13
C2,PS3,Kidnap,10-06-2021 00:17
C2,PS3,Threat In Person,10-06-2021 00:36
C2,PS3,Dispute,10-06-2021 03:02
C2,PS3,Information Against Police,10-06-2021 05:56
C2,PS3,Dispute,10-06-2021 07:55
C2,PS3,Dispute,10-06-2021 10:21
C2,PS3,Traffic Jam,10-06-2021 10:54
C2,PS3,Dispute,10-06-2021 12:10
C2,PS3,Dispute,10-06-2021 12:23
C2,PS3,Female Sexual Harrassment,10-06-2021 13:11
C2,PS3,Dispute,10-06-2021 13:14
C2,PS3,Dispute,10-06-2021 13:47
C2,PS3,Dispute,10-06-2021 14:36
C2,PS3,Dispute,10-06-2021 15:04
C2,PS3,Dispute,10-06-2021 15:24
C2,PS3,Animals Related,10-06-2021 17:45
C2,PS3,Dispute,10-06-2021 20:31
C2,PS3,Dispute,10-06-2021 20:47
C2,PS3,Crime On Phone Mobile Social Media Internet,10-06-2021 20:47
C2,PS3,Information Against Police,10-06-2021 20:52
C2,PS3,Domestic Violence,10-06-2021 21:22
C2,PS3,Threat In Person,10-06-2021 21:27
C2,PS3,Threat In Person,10-06-2021 21:31
C2,PS3,Dispute,10-06-2021 21:39
C2,PS3,Dispute,10-06-2021 21:42
C2,PS3,Dispute,10-06-2021 22:12
C2,PS3,Dispute,10-06-2021 22:46
C2,PS3,Domestic Violence,10-06-2021 23:59
C2,PS3,Suspicious Person Information,11-06-2021 02:18
C2,PS3,Theft,11-06-2021 04:37
C2,PS3,Ndps Act Offenses,11-06-2021 04:47
C2,PS3,Theft,11-06-2021 08:33
C2,PS3,Female Sexual Harrassment,11-06-2021 09:14
C2,PS3,Threat In Person,11-06-2021 09:20
C2,PS3,Threat In Person,11-06-2021 09:44
C2,PS3,Property Disputes,11-06-2021 12:33
C2,PS3,Threat In Person,11-06-2021 12:58
C2,PS3,Property Disputes,11-06-2021 15:58
C2,PS3,Information Against Police,11-06-2021 15:59
C2,PS3,Domestic Violence,11-06-2021 16:06
C2,PS3,Domestic Violence,11-06-2021 16:14
C2,PS3,Domestic Violence,11-06-2021 19:15
C2,PS3,Gambling,11-06-2021 19:21
C2,PS3,Threat In Person,11-06-2021 19:23
C2,PS3,Female Harrassment,11-06-2021 20:04
C2,PS3,Medium Fire,11-06-2021 20:05
C2,PS3,Theft,11-06-2021 20:13
C2,PS3,Theft,11-06-2021 21:17
C2,PS3,Dispute,11-06-2021 21:21
C2,PS3,Threat In Person,11-06-2021 21:37
C2,PS3,Threat In Person,11-06-2021 21:38
C2,PS3,Dispute,11-06-2021 21:47
C2,PS3,Threat In Person,11-06-2021 22:08
C2,PS3,Female Sexual Harrassment,11-06-2021 23:08
C2,PS3,Crime On Phone Mobile Social Media Internet,11-06-2021 23:19
C2,PS3,Domestic Violence,12-06-2021 00:34
C2,PS3,Information Against Police,12-06-2021 02:01
C2,PS3,Dispute,12-06-2021 02:17
C2,PS3,Dispute,12-06-2021 03:14
C2,PS3,Information Against Police,12-06-2021 03:33
C2,PS3,Dispute,12-06-2021 03:33
C2,PS3,Dispute,12-06-2021 04:25
C2,PS3,Theft,12-06-2021 06:08
C2,PS3,Threat In Person,12-06-2021 09:38
C2,PS3,Threat In Person,12-06-2021 10:04
C2,PS3,Kidnap,12-06-2021 10:25
C2,PS3,Information Against Police,12-06-2021 10:26
C2,PS3,Property Disputes,12-06-2021 12:31
C2,PS3,Threat In Person,12-06-2021 13:17
C2,PS3,Gambling,12-06-2021 13:41
C2,PS3,Domestic Violence,12-06-2021 14:58
C2,PS3,Threat In Person,12-06-2021 16:24
C2,PS3,Dispute,12-06-2021 16:25
C2,PS3,Dispute,12-06-2021 17:06
C2,PS3,Dispute,12-06-2021 17:09
C2,PS3,Theft,12-06-2021 18:03
C2,PS3,Encroachment,12-06-2021 18:06
C2,PS3,Domestic Violence,12-06-2021 18:13
C2,PS3,Gambling,12-06-2021 19:04
C2,PS3,Threat In Person,12-06-2021 20:40
C2,PS3,Dispute,12-06-2021 20:49
C2,PS3,Dispute,12-06-2021 20:58
C2,PS3,Dispute,12-06-2021 22:23
C2,PS3,Dispute,12-06-2021 22:53
C2,PS3,Human Trafficking,12-06-2021 23:16
C2,PS3,Domestic Violence,12-06-2021 23:37
C2,PS3,Dispute,12-06-2021 23:42
C2,PS3,Domestic Violence,13-06-2021 00:01
C2,PS3,Crime On Phone Mobile Social Media Internet,13-06-2021 01:03
C2,PS3,Human Trafficking,13-06-2021 01:40
C2,PS3,Threat In Person,13-06-2021 05:24
C2,PS3,Theft,13-06-2021 07:01
C2,PS3,Dispute,13-06-2021 08:26
C2,PS3,Domestic Violence,13-06-2021 09:52
C2,PS3,Dispute,13-06-2021 11:10
C2,PS3,Animals Related,13-06-2021 14:39
C2,PS3,Theft,13-06-2021 15:56
C2,PS3,Dispute,13-06-2021 16:29
C2,PS3,Dispute,13-06-2021 17:07
C2,PS3,Threat In Person,13-06-2021 18:31
C2,PS3,Dispute,13-06-2021 19:22
C2,PS3,Threat In Person,13-06-2021 19:31
C2,PS3,Domestic Violence,13-06-2021 19:49
C2,PS3,Threat In Person,13-06-2021 20:39
C2,PS3,Missing,13-06-2021 21:27
C2,PS3,Dispute,13-06-2021 21:37
C2,PS3,Dispute,13-06-2021 22:42
C2,PS3,Domestic Violence,13-06-2021 22:44
C2,PS3,Domestic Violence,13-06-2021 23:03
C2,PS3,Domestic Violence,13-06-2021 23:14
C2,PS3,Domestic Violence,13-06-2021 23:17
